ext,status,name,size_or_detail,source
.xls,ok,005/005292.xls,23040,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005296.xls,40960,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005295.xls,40960,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005287.xls,8110592,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005291.xls,12377088,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005299.xls,80896,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005303.xls,35328,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005423.xls,20480,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005535.xls,31232,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005537.xls,41984,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005533.xls,172032,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005539.xls,42496,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005542.xls,49664,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005538.xls,69120,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005540.xls,8290304,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005543.xls,26624,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005552.xls,5110272,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005547.xls,12914688,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005551.xls,7508480,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005554.xls,55808,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005555.xls,5099008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005556.xls,3814400,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005557.xls,862208,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005559.xls,176640,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005558.xls,3542528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005560.xls,203776,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005563.xls,11332608,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005565.xls,2245120,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005566.xls,35840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005571.xls,93184,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005742.xls,82432,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005574.xls,45568,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005817.xls,35840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005786.xls,486400,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005785.xls,47616,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005679.xls,26112,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005827.xls,14848,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005847.xls,46592,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005889.xls,65536,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005904.xls,47616,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005863.xls,39936,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005948.xls,30720,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005864.xls,3162112,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005949.xls,299008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005993.xls,488960,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005950.xls,867840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006072.xls,14848,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006077.xls,24576,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006078.xls,21504,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006081.xls,39936,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005998.xls,86528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,005/005996.xls,280576,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006086.xls,17091584,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006091.xls,107008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006092.xls,84992,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006527.xls,28160,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006528.xls,35840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006088.xls,2462208,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006089.xls,37376,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006087.xls,17561088,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006530.xls,15360,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006535.xls,83968,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006532.xls,83968,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006529.xls,301568,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006531.xls,1042944,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006533.xls,291840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006537.xls,49664,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006538.xls,57856,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,bad-format,006/006544.xls,35022,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006540.xls,103936,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006543.xls,252928,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006547.xls,32768,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006541.xls,131072,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006552.xls,160768,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006551.xls,185856,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006550.xls,458752,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006553.xls,73216,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006554.xls,995840,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006561.xls,235008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006562.xls,17920,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006557.xls,19456,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006565.xls,958464,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006564.xls,16384,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006563.xls,243712,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006793.xls,22528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006791.xls,22528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006804.xls,153600,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006714.xls,165376,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006803.xls,2251776,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006806.xls,38912,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006811.xls,443392,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006810.xls,213504,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006823.xls,42496,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006814.xls,2492928,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006819.xls,2394624,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006812.xls,2321920,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006821.xls,2557440,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006824.xls,162816,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006991.xls,55296,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006988.xls,156672,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006998.xls,164864,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007238.xls,130560,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007099.xls,48640,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007105.xls,54784,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,006/006997.xls,2280960,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007241.xls,37888,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007240.xls,41984,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007239.xls,53248,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007244.xls,67072,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007246.xls,18944,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007242.xls,29184,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007247.xls,194560,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007248.xls,2661376,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007250.xls,32256,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007251.xls,1405440,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007249.xls,158720,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007254.xls,41984,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007252.xls,330752,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007261.xls,413696,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007259.xls,696832,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007260.xls,8244224,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007266.xls,53248,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007265.xls,1062912,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007264.xls,2846208,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007268.xls,22016,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007414.xls,17408,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007272.xls,220160,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007267.xls,97280,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007269.xls,897024,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007532.xls,607232,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007535.xls,3904512,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007533.xls,3335168,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007726.xls,107008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007606.xls,1895424,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007733.xls,46592,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007727.xls,50688,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007739.xls,173568,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007741.xls,32256,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007740.xls,173056,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007736.xls,53248,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007750.xls,2157906,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007749.xls,2110464,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007754.xls,54272,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007755.xls,406528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008054.xls,628736,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008005.xls,1305088,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008055.xls,25907200,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008057.xls,20992,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,007/007751.xls,1537803,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008056.xls,1014272,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008058.xls,821760,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008061.xls,32256,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008059.xls,8787968,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008063.xls,1572864,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008084.xls,34304,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008361.xls,327680,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008217.xls,235008,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008266.xls,14412800,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008064.xls,9168384,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008368.xls,42496,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008371.xls,125440,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008427.xls,433152,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008431.xls,80384,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008430.xls,110592,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008716.xls,250880,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008429.xls,1594368,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008720.xls,22528,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008718.xls,25088,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008717.xls,253440,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008428.xls,258560,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008721.xls,43520,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008726.xls,18432,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008874.xls,231936,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009259.xls,16896,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009261.xls,53248,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009260.xls,28160,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009266.xls,126976,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,008/008876.xls,1717248,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009329.xls,41472,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009270.xls,126976,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009473.xls,286720,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009483.xls,37888,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009484.xls,23552,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009475.xls,36352,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009482.xls,69120,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
.xls,ok,009/009481.xls,18432,https://digitalcorpora.s3.amazonaws.com/corpora/files/govdocs1/by_type/xls.zip
